38,43,24,34,13
18,12,4,24,36
4,35,18,22,29
12,2,32,23,42
46,6,13,24,32
8,19,11,15,39
28,16,20,4,35
39,47,22,11,7
24,43,10,4,2
7,23,32,2,47
19,41,38,46,28
6,46,1,43,32
18,47,38,9,10
9,11,21,25,42
38,40,17,22,31
38,5,10,19,29
12,34,35,27,15
48,26,12,21,40
41,1,6,45,42
24,18,22,39,47
16,36,27,21,17
12,35,43,32,46
40,17,24,19,1
20,1,35,49,9
22,0,1,37,14
22,26,37,0,13
33,34,12,18,42
13,21,12,34,22
2,10,17,19,22
48,28,31,26,12
31,46,33,20,45
25,38,17,3,22
45,36,10,37,15
26,37,40,43,28
26,3,18,20,10
46,17,28,41,26
8,43,38,14,35
34,46,12,17,16
8,1,5,41,34
31,6,11,26,36
36,49,7,19,14
28,39,13,10,17
3,6,20,23,29
42,14,7,39,25
44,9,35,22,40
10,6,19,30,49
13,38,35,3,40
13,32,14,12,35
33,43,30,9,3
47,34,15,13,0
37,27,0,41,33
25,0,8,48,4
30,22,18,14,41
37,2,11,41,19
1,39,34,41,25
1,31,21,0,19
44,16,37,12,23
5,48,16,7,39
49,43,18,35,37
7,3,13,33,18
1,36,3,4,29
9,19,44,38,35
21,32,17,12,16
16,32,17,21,18
22,42,14,28,8
40,34,37,4,36
38,22,0,46,5
44,38,35,9,30
45,23,36,3,4
20,3,10,21,26
28,16,43,38,17
4,34,40,35,28
3,40,13,41,6
6,30,17,34,7
4,16,6,45,21
38,8,48,34,49
10,32,35,49,27
17,33,44,4,21
25,9,20,16,38
34,47,44,27,2
24,28,7,44,35
30,42,1,19,37
30,41,18,47,14
39,10,22,14,16
49,26,5,46,22
38,33,46,47,29
40,33,4,6,5
26,12,30,24,36
15,3,47,19,6
32,24,29,36,14
24,38,21,23,36
16,42,33,28,1
18,29,39,32,25
8,41,32,18,24
9,4,20,46,13
45,49,28,48,0
15,9,40,24,33
43,24,37,28,42
26,20,2,30,24
14,41,0,13,48
2,7,31,3,38
49,12,35,30,20
2,23,49,47,22
16,8,4,1,27
6,30,36,15,49
14,5,25,8,3
3,11,40,41,6
12,46,13,1,30
31,7,4,35,9
16,27,15,43,47
15,11,31,47,6
35,0,30,7,5
11,11,33,11,4
28,27,46,21,4
40,7,25,4,17
4,11,25,33,47
30,16,36,11,27
12,1,6,49,38
15,21,36,7,10
44,27,17,22,48
16,8,11,17,2
47,46,49,27,5
14,18,6,0,37
14,36,47,3,23
33,45,41,44,49
22,12,16,9,4
44,9,27,29,17
9,7,7,28,4
2,34,31,11,7
15,27,8,7,47
14,10,16,3,46
23,7,37,8,22
5,30,49,16,25
4,16,11,14,18
28,8,29,14,46
26,3,33,16,27
27,0,44,26,18
22,3,33,38,2
34,25,47,14,16
23,38,27,43,48
38,22,34,3,25
1,11,23,1,44
33,1,45,7,21
37,28,41,35,18
34,1,30,44,49
33,2,45,34,35
47,1,49,34,16
11,13,6,0,44
21,7,42,16,14
4,45,49,25,47
42,17,49,14,4
14,0,38,15,22
8,1,28,7,10
7,15,18,47,21
36,0,49,38,18
0,11,49,14,7
4,30,29,5,9
6,18,44,35,27
45,5,36,14,19
20,34,25,27,48
20,37,40,27,42
6,9,14,38,7
27,44,34,16,12
4,42,16,8,27
43,36,30,33,49
13,49,27,1,45
11,36,40,21,7
9,11,35,12,29
30,17,45,32,12
22,32,45,34,47
11,7,7,2,46
12,10,42,29,22
18,49,44,25,47
28,14,36,25,15
18,0,46,14,22
25,21,46,16,25
2,14,20,9,18
37,28,49,21,31
49,2,46,10,28
42,8,35,18,21
11,2,27,47,7
15,8,16,29,27
25,4,47,5,27
37,27,11,11,1
45,10,35,26,5
27,7,21,0,11
36,0,42,13,4
42,6,25,30,10
31,5,21,18,30
25,24,30,44,48
9,28,47,49,5
6,22,35,7,26
44,4,9,28,33
26,27,46,7,28
2,11,18,30,49
13,17,11,36,10
22,21,49,11,4
11,16,7,31,45
34,9,33,7,28
22,9,34,7,47
