11,3,39,31,8
18,44,36,1,31
7,22,39,9,41
3,0,30,45,1
11,9,45,0,21
36,17,31,1,3
33,10,39,21,38
13,1,31,46,19
16,35,43,44,4
2,16,20,28,33
0,3,19,41,27
22,23,29,10,14
3,12,45,17,24
6,39,13,8,2
25,17,47,34,8
35,7,1,20,6
27,25,47,3,7
3,9,9,35,15
28,35,49,9,32
44,38,39,26,23
26,29,45,12,34
6,11,19,29,15
31,7,41,38,13
13,35,49,36,26
6,20,44,49,33
1,18,41,39,33
2,1,39,15,13
42,9,27,32,33
2,0,12,21,10
15,19,33,3,47
46,20,28,0,5
36,34,43,21,32
38,14,20,8,23
7,1,41,17,47
19,15,39,34,26
28,25,1,12,23
20,17,46,23,25
9,8,34,47,17
36,42,47,39,25
12,26,30,3,0
19,14,46,6,31
14,10,23,9,6
32,18,44,0,38
1,33,49,1,7
24,6,1,18,26
27,23,38,24,8
32,30,43,10,33
33,26,9,30,9
7,19,39,25,28
30,38,43,25,13
30,9,14,0,6
5,15,43,45,9
44,18,41,27,25
12,22,19,36,15
36,14,26,0,16
3,18,31,46,5
20,7,21,3,47
30,6,9,24,3
16,9,26,1,24
15,12,31,8,16
3,33,35,0,4
21,0,46,3,41
35,5,41,7,12
33,15,49,24,41
32,24,1,29,25
9,21,38,32,4
1,7,43,9,8
6,9,39,47,16
39,23,9,38,46
9,11,18,10,35
31,26,34,13,9
11,45,49,47,34
12,4,44,1,9
0,8,23,12,18
5,7,27,11,24
3,13,20,38,2
49,11,26,1,16
26,19,45,3,10
35,2,39,0,3
28,22,1,24,8
24,45,29,1,17
3,0,30,28,4
28,3,41,27,16
20,31,44,35,10
3,9,29,27,16
20,27,36,1,12
27,24,34,11,29
42,11,32,39,23
9,6,13,16,25
15,24,32,3,49
25,21,38,11,17
22,28,38,25,11
19,20,26,17,4
8,5,34,12,2
49,22,16,45,13
45,4,47,2,34
21,27,46,1,9
9,3,46,39,4
5,3,35,10,32
5,42,16,12,9
47,45,43,1,30
3,41,18,5,4
33,8,27,6,14
43,34,39,33,3
41,23,32,16,24
19,38,39,2,33
2,44,35,1,10
33,7,9,14,17
47,4,18,5,11
5,49,1,18,41
25,27,30,45,11
3,14,36,1,31
14,18,19,8,9
37,5,9,20,15
39,22,43,20,17
9,25,41,44,20
47,34,29,0,12
13,24,44,0,9
5,39,45,8,25
16,20,38,29,4
10,21,46,38,18
38,34,44,31,39
5,41,29,36,3
11,28,36,41,14
31,33,3,1,21
44,0,9,20,19
36,9,1,15,20
1,15,43,13,16
22,33,46,3,21
15,2,26,6,25
29,36,44,0,23
35,4,18,5,10
26,13,28,15,23
12,3,31,0,6
32,0,25,1,11
0,28,45,42,9
2,4,38,24,25
35,3,12,29,2
39,8,31,29,17
10,4,39,12,25
46,3,31,32,26
26,3,45,1,31
45,10,39,18,25
36,2,9,32,6
7,20,31,18,34
5,19,39,46,1
47,32,3,21,22
45,7,9,33,3
36,34,9,27,9
22,8,1,19,11
15,12,38,47,9
30,28,39,3,13
45,0,43,29,7
9,21,45,17,4
9,8,34,12,7
7,1,9,3,29
10,13,1,5,14
23,14,35,13,3
7,26,38,34,33
28,35,38,3,32
45,26,9,0,7
23,28,35,32,27
0,49,34,20,5
36,19,9,15,38
24,15,32,6,16
29,11,46,33,41
3,0,24,43,20
13,17,24,9,10
3,15,42,31,36
44,20,46,12,41
35,20,9,42,12
49,9,1,32,28
1,26,34,29,24
0,2,42,31,36
38,22,34,29,35
21,14,47,1,17
1,17,47,7,34
1,17,43,6,9
45,7,26,19,39
27,16,31,8,20
42,25,34,21,26
28,31,43,23,7
23,46,9,0,9
36,8,45,35,43
35,33,47,41,4
4,26,23,25,30
7,24,45,28,41
41,33,9,6,19
21,10,44,1,9
45,24,41,0,16
7,42,35,27,28
21,5,44,14,11
15,0,19,29,21
36,12,28,25,33
38,11,45,1,7
1,31,43,20,41
45,27,9,32,10
20,14,46,18,16
38,36,42,1,35
13,3,27,14,25
