5,21,42,36,25
42,17,48,38,10
37,39,40,24,23
32,6,43,30,36
38,13,41,17,4
42,7,45,10,23
36,34,46,10,29
4,1,34,33,24
0,8,42,3,34
41,25,42,3,27
1,13,29,34,11
16,6,35,18,48
34,29,22,19,8
44,43,45,37,23
44,21,39,13,31
20,12,22,31,10
44,12,20,21,10
18,8,16,17,15
9,29,37,27,44
7,30,24,3,37
37,39,41,46,6
8,11,49,26,46
49,13,45,2,12
10,5,20,18,39
20,6,32,25,13
47,6,41,1,17
9,8,21,39,36
49,35,39,22,36
26,8,44,40,9
33,21,30,23,8
7,10,30,26,46
21,30,36,11,9
49,2,39,40,17
19,14,41,7,15
36,14,19,12,5
18,26,42,21,44
40,0,46,25,20
2,47,22,30,33
46,10,48,37,6
8,26,32,18,4
6,22,44,21,36
31,9,37,20,23
21,13,49,3,7
24,30,38,15,49
39,26,29,2,5
47,26,43,1,18
1,3,28,41,6
0,7,20,11,22
35,21,49,0,24
27,11,37,10,9
5,0,15,21,17
13,1,48,32,7
23,1,41,45,21
34,7,47,1,0
17,0,33,3,12
33,36,47,27,44
44,12,35,5,2
15,6,45,31,34
6,9,21,18,36
39,24,45,13,8
24,2,47,32,48
19,41,36,28,37
28,13,33,21,15
33,31,39,9,4
49,33,37,3,26
32,34,47,13,20
8,16,17,2,29
48,6,37,0,27
33,36,39,45,11
36,26,47,0,11
45,36,15,30,39
48,14,15,13,46
10,5,32,20,17
15,42,43,37,49
7,38,48,41,47
38,11,46,31,43
15,33,39,25,23
19,16,47,39,6
22,34,39,24,5
2,16,32,42,26
44,10,23,0,38
30,11,36,5,23
34,10,41,37,20
49,6,25,7,9
48,0,41,25,19
12,23,43,32,33
0,4,35,22,29
14,13,31,33,21
40,32,34,19,21
8,18,26,1,47
33,5,36,32,6
47,27,44,39,8
31,0,46,30,29
14,24,33,17,26
44,5,43,1,37
34,28,36,30,22
26,4,46,10,37
41,40,30,12,6
39,27,44,15,13
7,48,46,8,31
2,40,44,8,9
26,36,40,18,24
5,28,23,18,41
23,5,43,1,28
8,46,45,7,23
16,26,38,29,21
7,49,36,21,2
47,3,31,46,6
3,33,46,47,6
37,15,38,29,30
45,1,41,3,29
38,6,21,25,11
45,4,16,18,30
24,20,25,14,10
42,1,38,33,23
42,13,47,23,19
46,3,42,0,4
28,16,43,19,18
44,20,34,1,6
15,26,35,33,22
36,14,33,2,29
30,28,38,17,22
11,0,24,16,10
2,16,32,20,37
9,10,25,23,11
32,7,45,15,31
6,25,43,30,48
26,17,22,0,7
37,22,33,36,12
43,28,48,27,12
7,27,46,3,0
32,12,41,27,16
36,8,39,0,19
21,13,34,37,2
31,20,37,21,30
16,14,40,42,33
17,21,46,12,25
22,30,35,9,4
13,11,42,18,5
4,23,43,20,32
7,30,31,32,39
16,28,48,15,5
38,17,49,13,43
29,18,32,46,41
7,20,47,48,36
45,21,29,5,10
19,1,41,44,2
31,25,37,35,19
13,1,30,18,5
31,23,42,7,32
22,14,44,17,21
36,23,37,20,8
8,29,40,32,4
0,12,27,22,26
31,37,44,47,30
10,11,45,15,36
23,31,44,48,6
31,18,47,24,34
45,27,47,43,42
28,22,38,25,30
17,29,36,49,32
30,8,44,23,29
2,6,41,33,5
2,6,36,13,4
4,13,36,11,14
46,8,38,39,35
39,12,9,17,28
7,24,42,27,2
45,26,38,43,42
32,1,45,35,20
19,2,30,16,46
15,24,37,34,35
19,27,47,35,8
37,21,48,23,47
0,4,39,22,28
3,38,25,35,21
6,26,40,0,29
43,11,30,0,21
49,43,46,31,5
6,30,35,15,8
29,33,42,26,4
20,19,39,17,21
46,0,39,41,23
33,27,41,16,17
29,11,45,7,4
48,4,27,17,40
2,0,31,45,11
36,22,49,45,20
2,25,11,9,36
38,23,45,30,28
12,2,13,23,24
24,46,43,1,28
35,31,46,8,4
48,12,14,30,4
26,18,33,15,21
39,7,33,0,35
23,20,33,13,31
19,26,37,0,10
8,20,25,18,39
46,11,26,8,13
