38,39,34,12,6
14,43,21,0,29
32,33,7,4,46
0,45,9,38,7
20,44,33,34,21
34,37,12,9,13
4,36,6,14,37
23,25,29,15,42
29,47,11,14,19
2,20,3,22,45
30,5,45,16,26
1,28,44,6,3
3,23,30,40,41
20,29,8,24,31
31,21,3,22,2
38,37,21,19,6
49,8,26,19,6
19,15,5,3,13
31,34,39,19,36
31,2,3,38,20
10,8,3,5,23
32,47,42,18,2
22,27,40,42,32
1,18,34,45,14
31,11,47,17,39
0,6,1,43,39
38,46,45,27,4
29,26,15,41,0
25,33,47,11,2
33,17,21,32,38
8,34,46,25,22
9,12,17,49,35
12,15,28,49,44
33,48,28,4,2
49,37,45,40,26
10,14,21,20,46
7,14,4,24,18
46,12,44,27,13
14,16,31,35,37
9,6,22,44,29
48,3,26,7,22
7,20,30,36,45
9,42,23,19,34
40,34,33,22,12
36,14,25,7,44
49,23,21,4,24
42,12,37,7,15
35,15,5,36,37
40,18,43,5,28
47,19,9,14,15
44,17,46,33,4
32,3,34,16,7
36,25,49,42,26
7,8,25,21,5
46,40,49,41,24
38,32,18,23,45
27,10,4,31,15
19,4,48,13,46
38,5,34,48,16
17,40,20,15,0
45,21,15,6,1
45,14,12,0,15
24,47,5,46,3
8,37,19,31,41
39,18,48,29,41
20,43,22,10,40
39,7,19,5,40
10,44,11,20,24
1,26,34,40,0
37,14,45,40,35
9,23,15,4,43
27,38,46,12,18
8,9,37,29,6
30,20,44,47,22
30,13,46,26,4
35,15,9,28,4
5,11,21,38,49
19,41,13,9,32
41,3,23,35,44
23,12,27,22,11
9,20,6,13,48
42,13,43,1,3
5,46,28,34,43
28,37,23,9,40
10,23,2,37,47
45,12,5,23,42
18,45,40,27,49
13,38,36,19,41
13,1,12,19,15
35,13,19,8,46
45,47,22,3,21
11,39,28,46,15
48,34,37,13,2
15,28,24,8,14
19,32,31,9,41
5,1,25,8,37
32,15,9,42,18
30,24,18,25,20
29,26,47,23,22
12,46,4,38,45
16,13,10,4,5
15,8,2,21,31
48,20,29,2,25
11,24,41,12,37
2,24,29,28,33
11,30,5,39,46
5,14,6,42,24
24,40,26,6,49
18,49,0,25,27
22,34,10,9,35
20,24,7,18,38
16,2,34,35,41
17,43,7,4,9
25,13,9,49,44
21,43,48,14,10
33,5,43,29,19
4,27,2,39,45
47,16,18,10,48
49,35,21,45,46
8,40,38,22,16
32,8,24,26,14
47,36,30,35,33
41,7,15,10,17
7,48,36,39,18
7,35,31,18,44
46,21,4,48,24
10,45,32,46,7
19,4,25,37,12
27,25,13,3,38
27,10,43,18,30
22,0,11,26,43
1,18,8,5,2
44,3,9,39,37
38,7,26,23,46
29,19,45,31,35
14,3,23,27,36
4,28,8,38,19
16,9,45,23,15
10,14,20,46,42
32,17,42,37,36
20,12,34,28,30
15,48,29,0,21
45,18,13,20,43
8,45,29,26,10
1,4,34,16,35
17,40,16,33,23
32,7,44,38,11
34,12,33,25,11
30,27,17,18,31
7,32,29,40,16
27,34,19,5,1
24,34,20,36,16
35,8,1,23,24
7,9,31,5,27
24,42,40,17,32
25,5,19,37,14
15,38,16,49,17
48,3,43,11,30
21,7,36,48,17
24,23,13,6,17
14,39,30,27,21
35,6,29,49,17
13,44,11,39,42
35,20,8,16,5
34,14,40,16,31
2,41,28,36,8
44,43,38,32,6
31,3,17,43,16
49,38,18,14,17
45,2,49,18,48
13,2,29,5,49
13,46,29,49,9
7,42,19,45,14
45,30,2,17,37
6,32,39,20,3
41,14,10,9,46
14,35,11,19,46
10,23,7,27,38
2,43,1,6,11
28,20,12,9,21
34,39,45,23,28
10,18,45,12,5
31,13,17,42,37
8,32,43,33,19
19,20,25,33,39
0,27,28,1,9
8,18,44,31,41
38,8,48,33,0
3,8,14,42,39
49,46,33,9,17
25,41,12,49,6
2,1,38,41,9
34,6,36,1,16
2,17,21,38,4
46,37,3,13,6
17,16,12,13,6
37,15,24,26,29
26,22,16,1,25
22,40,25,32,47
39,48,49,25,4
