22,21,34,13,25
22,49,36,23,35
15,4,33,27,31
33,23,34,22,4
38,19,43,0,20
16,48,49,37,17
14,0,45,49,35
39,8,21,11,31
10,19,39,36,13
34,9,35,26,31
45,18,49,27,8
34,4,36,9,32
11,16,46,3,4
44,9,49,5,32
8,5,42,28,4
44,3,47,43,7
23,32,43,36,20
44,29,45,32,6
47,13,49,20,4
18,6,25,3,24
10,13,32,0,41
3,27,26,34,8
20,36,46,15,45
37,19,44,3,32
15,41,48,21,42
9,17,27,3,30
30,31,43,5,35
47,23,48,25,6
37,8,16,3,12
49,30,43,12,26
25,24,47,19,44
46,18,41,31,30
18,4,32,31,47
45,5,35,27,2
30,26,42,14,4
38,26,31,1,10
41,14,44,26,35
31,1,40,18,16
44,6,45,27,14
48,2,23,0,25
2,45,49,11,4
6,0,24,31,27
21,20,44,10,12
45,9,17,12,15
17,48,30,26,13
20,1,44,21,5
0,33,36,46,32
18,17,27,26,4
4,45,42,14,48
16,24,41,7,37
47,4,40,11,24
44,7,49,26,24
1,14,45,20,15
12,30,44,11,34
46,3,47,1,37
33,7,38,20,12
28,22,38,37,13
0,48,21,23,4
48,46,49,25,30
10,0,47,1,26
9,25,40,7,8
32,2,41,18,20
30,11,47,22,25
30,33,45,44,29
32,43,49,23,46
3,30,43,41,15
19,14,38,25,11
13,14,32,44,35
15,44,19,0,32
26,22,49,18,20
24,31,39,28,45
20,38,35,28,33
18,17,25,20,14
47,41,31,2,22
40,19,45,29,35
43,39,42,33,26
37,33,47,27,28
31,3,18,30,23
5,20,45,3,38
39,4,48,10,24
33,1,42,24,17
48,18,32,0,4
24,44,48,28,25
1,41,37,19,5
35,29,43,30,26
18,26,38,45,48
23,42,49,19,27
42,1,47,21,16
37,11,46,23,20
32,7,47,19,39
10,20,29,3,47
39,8,48,12,21
26,8,35,32,40
37,13,46,1,21
48,15,47,33,39
12,9,31,49,2
16,25,35,17,8
11,14,38,12,24
41,21,38,11,14
38,5,19,15,18
7,37,30,33,4
21,28,47,7,37
8,10,35,16,31
48,12,41,1,2
20,18,37,43,28
40,5,49,30,39
3,28,40,41,17
20,31,42,6,32
3,9,44,34,6
38,13,30,3,22
34,27,40,15,4
9,12,36,39,30
33,6,40,23,19
25,44,45,48,39
18,21,25,9,14
12,3,32,48,14
17,2,28,18,23
27,5,33,24,23
11,8,42,29,37
18,28,22,5,45
0,19,32,25,12
34,10,39,3,22
9,3,15,18,11
31,11,49,23,39
39,2,47,29,6
14,19,38,49,31
40,44,46,0,7
29,11,23,9,5
45,21,49,1,6
34,17,36,18,6
42,22,18,31,25
25,30,39,10,45
35,14,48,1,36
28,10,16,15,14
8,14,43,35,48
13,33,48,9,44
6,11,19,18,14
2,14,45,19,24
25,15,44,19,29
40,42,48,43,19
15,5,36,31,29
25,26,47,30,13
5,20,26,49,24
26,20,33,44,2
13,8,29,45,12
35,37,47,0,30
4,10,46,44,28
13,30,46,23,48
32,5,46,3,38
19,12,48,16,42
2,24,36,34,44
48,20,30,35,10
16,20,44,49,34
19,36,37,23,40
23,7,30,18,11
25,20,47,35,9
18,14,33,25,5
3,14,13,23,48
41,11,40,13,35
39,1,40,19,14
42,1,8,36,22
43,24,36,26,34
16,27,35,24,47
46,38,49,17,18
41,3,48,40,39
35,8,40,31,6
31,13,45,10,9
15,3,30,34,17
17,25,46,1,36
46,0,20,3,35
1,23,39,45,6
33,39,44,3,11
28,30,46,34,26
7,2,43,25,30
38,37,39,33,13
21,9,32,30,19
28,2,42,44,37
2,11,44,43,49
30,7,45,11,34
31,44,49,34,7
39,12,43,11,33
1,18,30,38,7
49,3,31,1,28
13,8,26,1,46
18,16,21,1,9
33,11,43,36,10
20,47,41,15,32
19,7,41,0,9
39,7,16,9,2
39,31,46,27,40
45,0,38,31,17
10,44,38,33,24
39,28,47,13,35
29,37,47,12,34
42,15,36,33,25
5,34,39,38,27
43,36,39,34,5
18,34,45,48,41
30,32,34,10,24
11,8,37,14,49
