40,10,45,15,43
34,21,47,37,16
48,41,33,30,28
24,12,38,19,44
4,1,32,49,5
25,7,18,3,0
42,9,17,14,11
13,26,31,8,23
29,36,46,2,22
18,20,35,6,39
10,44,47,27,22
38,31,41,2,5
9,10,29,49,25
37,8,43,0,41
24,15,48,49,19
24,11,45,40,14
40,4,18,3,16
8,30,36,6,21
0,32,48,34,43
7,3,25,6,22
8,4,43,42,38
8,45,48,25,32
21,48,38,41,31
31,0,47,28,7
41,9,33,8,18
46,0,31,6,4
35,32,45,30,44
48,2,44,20,27
37,13,43,0,0
33,48,40,18,28
13,11,27,0,17
13,9,36,8,5
11,21,36,25,15
23,26,35,18,32
7,17,32,40,4
23,47,31,27,2
33,9,30,11,10
0,8,17,0,11
33,44,36,8,11
41,9,29,14,24
8,30,31,49,2
28,19,31,20,43
48,7,33,17,43
46,21,19,0,5
37,41,39,36,26
19,1,28,6,9
28,29,31,49,43
19,39,25,37,45
17,16,38,29,47
24,43,48,14,11
36,1,23,3,16
10,1,38,41,26
32,12,33,24,16
8,7,34,44,35
21,5,43,32,4
48,42,45,21,14
37,23,34,31,4
40,8,46,24,12
10,42,21,14,15
22,21,46,16,7
10,30,40,28,9
38,12,46,26,41
24,18,29,25,22
44,36,43,31,15
30,15,34,12,4
8,5,36,16,42
21,24,20,14,2
18,32,47,42,3
10,6,48,30,1
3,2,15,48,4
34,10,35,0,3
36,24,39,42,13
41,1,20,13,9
36,16,32,3,22
3,26,45,46,48
3,19,34,30,10
31,9,39,28,38
48,14,1,3,4
42,19,3,1,17
4,3,17,10,12
45,43,33,10,31
45,4,26,13,19
16,34,31,27,24
45,0,39,40,26
38,13,48,1,27
39,31,40,18,14
19,2,20,33,48
29,8,18,24,39
49,8,41,29,22
32,1,43,26,2
8,19,17,1,9
31,28,46,23,10
45,40,47,20,2
10,12,24,42,27
49,14,20,48,44
23,11,33,13,27
3,29,41,43,22
46,17,37,32,27
30,5,43,37,9
36,44,46,35,19
3,36,25,40,26
9,26,45,0,4
37,12,18,29,6
1,22,21,28,40
30,6,17,26,5
2,7,39,45,13
11,1,42,16,9
35,36,47,18,41
5,14,16,24,15
28,45,39,16,18
25,6,36,8,18
23,22,48,13,8
20,8,17,14,9
48,15,43,20,23
40,37,45,31,17
27,3,38,44,5
0,9,49,26,33
0,10,47,29,13
18,41,49,16,4
3,0,34,26,6
19,13,43,15,37
31,0,47,35,8
39,4,24,8,18
12,9,23,5,7
10,4,44,15,20
24,1,42,14,8
44,22,46,13,35
46,2,30,44,6
26,25,31,0,8
45,3,32,8,29
1,4,5,3,49
41,19,37,31,23
40,5,39,15,36
0,2,34,33,43
23,43,32,2,39
30,0,37,24,18
24,36,32,41,40
16,33,35,47,28
10,9,21,39,43
33,22,39,22,12
30,48,37,9,45
2,0,45,24,6
35,11,19,27,26
35,3,37,8,7
35,23,14,0,6
6,23,40,19,49
36,0,42,26,7
42,1,48,17,32
0,40,19,21,14
18,20,42,44,36
42,3,46,22,12
39,19,47,13,37
9,21,38,0,7
31,20,29,28,7
14,19,30,39,26
3,17,35,0,0
45,28,49,11,15
17,0,32,3,39
44,14,37,12,19
49,15,37,13,17
4,40,42,14,48
46,6,24,0,4
19,9,15,10,12
28,5,35,10,9
38,22,37,30,12
1,28,3,12,17
36,3,14,25,21
46,29,40,30,16
24,12,42,36,14
31,1,14,13,10
32,7,47,0,5
22,37,39,24,40
25,48,34,32,20
42,8,16,3,21
2,8,14,36,19
2,23,49,7,29
38,20,23,0,8
20,45,30,42,37
10,0,16,14,8
8,7,35,18,43
3,13,13,13,7
22,5,25,25,49
20,1,48,17,38
10,31,15,39,2
31,13,33,1,30
4,9,40,3,1
3,32,41,28,8
13,36,39,1,28
14,2,15,1,18
19,30,4,26,6
9,14,28,19,5
33,21,25,3,11
3,6,25,13,24
45,8,19,6,4
1,6,45,13,13
5,3,46,37,5
38,8,35,9,4
15,7,38,10,18
19,13,30,40,10
40,22,29,3,14
