31,22,48,11,5
23,18,42,33,44
39,34,37,21,25
46,7,28,0,26
13,8,47,45,12
49,3,38,19,9
10,14,32,35,24
4,27,36,2,40
41,1,30,17,6
20,15,43,16,29
20,5,30,18,7
47,20,33,28,16
47,20,34,42,2
8,1,44,31,4
29,37,48,41,32
33,37,43,26,39
43,38,44,13,26
32,19,35,14,24
23,24,40,16,31
17,22,43,27,25
18,9,39,6,5
1,21,48,22,49
13,6,38,11,46
43,3,41,1,24
6,0,33,31,26
31,22,25,15,26
2,23,47,45,30
15,31,37,1,43
10,9,14,20,45
32,6,38,8,20
24,31,29,18,44
32,23,46,38,31
26,12,48,7,43
5,9,42,22,35
7,13,36,11,29
8,17,37,44,7
49,37,40,18,16
45,22,27,8,20
48,0,33,24,5
4,10,33,19,28
29,26,38,25,22
46,20,43,29,21
9,8,23,39,4
8,37,39,0,4
30,4,46,10,11
9,41,44,39,38
25,7,34,9,4
39,23,41,34,15
3,4,6,5,47
2,10,26,31,39
32,18,27,19,21
46,0,24,20,12
11,43,44,30,17
16,24,32,17,10
32,4,49,9,12
5,9,19,31,6
32,17,41,13,2
29,5,47,11,12
2,43,49,3,35
39,14,23,37,32
23,9,49,8,4
0,4,39,21,48
0,24,45,22,7
8,29,34,3,11
40,36,45,24,18
27,3,44,0,28
48,42,37,34,22
49,11,29,26,6
24,31,44,27,4
35,13,38,34,5
13,2,29,12,19
8,20,13,38,24
2,45,44,8,23
7,9,40,8,34
9,1,16,0,6
17,5,36,21,4
44,6,34,19,16
19,12,31,3,13
26,36,48,23,43
30,5,47,29,45
0,9,18,46,8
30,31,36,16,37
16,40,44,7,37
27,21,32,15,5
45,6,36,8,31
21,2,27,30,4
38,5,43,8,17
34,32,25,17,15
6,28,30,18,41
29,42,49,14,33
5,29,39,3,14
3,17,47,38,14
25,35,33,24,11
41,27,43,26,31
43,34,45,1,33
11,27,44,22,34
8,17,30,43,46
48,1,35,0,44
40,38,41,1,39
23,43,34,27,36
33,11,46,30,34
8,21,39,7,33
14,23,35,37,9
17,21,23,3,9
43,17,38,1,26
30,15,47,35,27
22,1,35,32,16
40,15,41,32,10
39,14,41,20,22
49,25,48,31,32
22,2,41,10,7
2,9,45,13,24
0,38,41,19,9
10,8,22,6,44
3,12,11,44,4
1,21,24,22,14
6,16,14,2,18
47,15,45,0,4
6,5,36,8,33
49,31,46,45,4
1,8,48,5,41
11,44,45,15,5
38,8,21,5,2
26,20,48,1,22
28,23,25,15,21
31,25,49,23,19
40,34,29,8,22
12,14,46,33,8
19,6,23,17,21
41,1,27,22,23
23,3,37,32,6
9,5,48,6,19
18,18,48,27,14
31,2,49,21,33
35,25,46,33,10
33,14,35,29,21
31,24,25,26,5
35,19,20,24,7
11,3,42,13,6
14,10,20,5,16
42,4,38,5,22
0,3,15,18,10
30,13,36,8,31
26,5,37,2,41
18,16,38,30,46
3,48,47,42,17
43,7,38,24,33
7,36,28,22,41
7,5,23,0,27
39,7,38,37,28
19,37,43,6,23
4,36,11,2,30
42,2,38,11,35
6,3,19,15,2
44,10,16,1,1
43,45,49,9,2
47,37,39,1,20
2,1,11,31,19
46,30,34,30,9
28,10,31,6,25
30,4,6,7,40
38,26,44,9,18
37,38,41,35,17
48,9,32,5,4
23,1,41,10,7
20,10,33,19,26
11,35,40,19,43
15,6,21,3,4
0,15,22,28,7
9,14,25,15,4
12,21,45,25,15
28,41,47,13,31
33,2,31,28,30
43,32,39,38,30
37,10,46,19,38
38,30,40,19,2
42,30,43,3,13
28,41,43,1,27
46,9,47,39,7
42,26,48,47,34
39,3,34,11,7
26,0,32,28,19
4,49,18,7,13
26,18,36,1,28
16,6,27,44,7
27,2,38,5,16
37,32,43,24,41
13,11,27,9,17
37,11,30,31,14
45,18,42,16,44
16,43,46,15,19
27,23,39,1,2
29,18,35,12,14
13,8,21,43,11
39,0,42,34,31
44,6,15,30,5
41,16,39,22,21
8,7,33,1,21
0,15,26,23,8
16,0,48,7,47
