33,40,39,41,24
28,10,26,15,3
43,15,17,8,31
40,32,34,36,23
16,26,11,43,13
21,46,15,4,24
33,26,22,1,14
21,36,23,31,28
16,13,38,28,4
46,3,14,40,44
47,23,24,28,36
48,20,28,19,5
33,38,11,1,8
5,49,41,10,31
8,0,21,42,12
3,48,24,25,43
48,12,16,43,5
32,39,44,24,35
3,0,15,13,46
6,21,23,20,10
46,37,11,21,35
34,1,27,31,6
9,4,30,41,11
23,20,48,13,43
25,39,47,38,20
20,24,48,38,46
11,40,13,2,32
31,35,37,21,1
21,28,11,25,15
0,28,10,29,21
44,21,39,25,30
9,28,17,4,33
31,46,47,48,37
40,9,32,45,16
30,3,2,19,43
3,15,18,34,4
40,17,36,25,19
26,33,37,0,8
41,43,15,9,48
25,47,48,11,21
30,3,48,24,5
3,32,7,23,20
31,3,26,10,45
22,42,45,14,36
39,30,36,23,14
31,16,36,9,39
19,17,23,38,40
17,34,44,28,7
36,40,47,38,14
15,44,4,8,42
20,5,25,33,6
39,15,12,5,18
17,15,43,29,24
1,30,8,42,45
34,32,29,30,8
40,48,32,39,19
32,27,46,20,9
3,30,19,47,7
33,45,20,30,38
34,29,25,33,32
41,15,45,36,28
23,44,36,19,47
42,47,30,22,35
19,31,0,14,37
19,39,35,46,36
36,46,27,15,43
25,36,27,46,17
19,17,6,31,4
24,25,40,13,7
27,16,41,46,43
47,34,13,30,27
32,36,4,33,17
25,0,41,42,39
20,15,13,39,46
33,28,22,2,46
14,23,42,38,36
12,31,34,46,11
38,45,1,48,11
36,40,14,28,11
37,29,38,48,16
27,11,19,49,9
27,41,49,30,34
41,48,39,37,3
34,30,12,26,15
37,29,32,24,19
16,0,7,25,46
44,35,2,40,29
30,20,25,34,4
21,22,12,5,18
0,33,15,18,30
45,15,26,29,2
45,15,18,44,12
22,14,28,10,2
2,30,10,46,21
45,5,22,32,42
9,10,16,35,19
46,43,13,24,49
38,26,21,22,7
43,44,15,23,30
25,44,32,27,23
16,20,44,19,21
3,39,49,1,16
8,23,38,17,20
24,29,15,21,35
3,27,1,2,48
3,5,10,41,32
46,15,11,49,17
27,3,31,44,37
23,1,5,2,44
15,32,44,24,38
10,18,5,6,48
49,25,32,45,29
15,22,25,14,7
29,12,4,31,45
29,43,24,5,2
24,35,8,38,44
17,46,31,22,29
24,11,8,3,49
32,15,49,6,17
14,4,7,3,27
7,25,6,41,37
11,22,36,33,34
36,38,21,27,18
17,6,39,45,34
41,14,12,35,37
42,23,21,35,11
4,48,18,37,17
26,37,10,8,32
38,42,35,31,3
34,33,39,12,0
22,26,8,6,7
17,11,32,47,40
33,45,3,38,49
27,36,26,46,1
7,20,46,28,27
25,16,29,31,23
20,1,5,13,48
13,25,14,12,31
41,23,31,24,8
4,19,42,18,23
30,24,32,8,35
23,18,41,32,13
15,1,42,29,19
21,36,5,35,28
24,18,19,13,5
49,43,41,6,9
8,28,46,3,21
44,10,13,39,4
20,43,28,33,49
2,34,40,41,35
47,25,16,24,8
14,34,25,43,46
5,28,24,20,9
38,14,40,16,18
42,13,7,33,2
13,2,25,17,41
22,11,25,33,24
23,30,20,26,29
17,18,41,7,44
19,8,40,1,30
11,17,43,36,28
14,41,0,3,11
7,18,8,10,46
25,1,7,20,29
13,7,5,29,11
35,42,2,0,46
19,15,1,5,45
40,32,24,12,23
18,17,7,10,6
25,15,8,38,43
38,36,3,29,21
42,21,49,24,8
20,37,36,19,0
4,25,27,0,30
48,47,29,21,10
38,19,3,35,48
31,9,8,10,4
47,37,12,35,40
41,24,11,28,46
11,13,33,45,9
41,45,1,5,48
24,11,45,31,49
49,12,10,8,0
14,17,39,36,30
35,24,42,25,0
23,34,26,36,39
44,16,0,39,35
26,12,40,14,36
11,45,37,6,28
40,3,24,37,27
34,24,33,49,35
11,49,4,40,14
8,33,47,29,4
31,14,36,48,7
22,42,3,25,21
41,23,27,30,6
41,16,18,38,8
49,26,8,33,24
26,28,7,15,31
39,24,46,20,28
