49,1,32,23,45
16,47,31,49,30
49,30,44,16,33
43,46,6,49,37
18,14,19,49,3
24,29,19,10,49
11,45,36,49,0
16,10,14,9,49
21,15,49,23,33
49,30,8,0,17
49,33,27,31,47
35,49,14,17,12
17,5,12,22,49
26,20,49,46,39
49,47,4,13,45
27,18,10,49,30
42,33,49,10,0
32,3,16,49,28
38,21,18,2,49
2,23,30,28,49
29,15,44,34,49
25,49,44,16,48
11,46,49,34,31
5,37,33,22,49
47,28,36,49,30
49,16,9,20,30
30,49,29,42,18
22,12,10,40,49
31,49,16,14,42
49,28,22,43,40
20,33,49,0,16
49,30,31,14,36
35,33,7,49,15
43,2,49,14,32
38,49,45,23,35
49,41,8,18,47
49,34,41,40,20
32,7,1,49,13
38,23,49,22,30
17,34,49,39,19
19,33,44,7,49
18,7,49,43,2
21,9,48,27,49
49,24,21,48,3
37,49,15,5,27
49,47,27,13,17
47,34,45,18,49
39,8,48,43,49
49,33,37,31,20
1,20,49,26,13
43,40,49,32,3
40,30,17,49,27
8,30,49,9,24
46,12,49,42,45
34,49,33,27,36
49,4,18,48,19
47,49,45,39,46
0,34,49,5,22
38,33,42,49,21
33,17,49,8,43
49,31,35,27,14
43,30,12,40,49
46,49,38,31,11
33,49,35,28,47
25,49,12,3,44
3,16,49,1,24
49,41,3,23,18
4,40,49,21,29
16,36,30,15,49
18,49,38,45,7
26,40,31,49,13
39,35,49,17,47
9,6,49,30,17
45,25,23,49,38
9,5,25,49,2
11,13,12,39,49
25,5,49,7,18
46,49,39,2,35
17,43,40,49,13
36,49,25,3,34
21,11,15,49,16
5,45,10,7,49
30,43,31,49,23
27,49,11,31,30
23,39,45,49,28
21,12,24,49,32
26,22,49,35,7
12,5,1,49,8
20,16,46,34,49
49,14,16,7,15
19,49,41,2,20
49,19,31,41,42
34,49,22,19,45
34,7,4,46,49
2,20,33,18,49
9,32,26,49,19
5,15,28,49,10
20,17,4,32,49
49,7,3,35,44
34,2,46,10,49
49,45,12,25,11
34,17,18,49,47
49,32,31,45,44
42,49,0,19,45
45,34,41,49,1
44,35,49,46,31
9,49,7,23,4
48,49,33,40,32
29,45,21,49,0
10,40,49,14,26
49,7,16,8,18
10,16,30,3,49
37,49,43,39,22
33,12,42,14,49
38,2,49,41,34
48,15,49,40,28
44,15,31,30,49
24,2,15,47,49
43,49,2,15,22
22,21,26,12,49
49,37,22,46,36
11,26,8,22,49
40,37,49,30,28
27,26,49,39,13
17,8,49,47,21
44,49,46,14,3
49,48,38,18,4
41,20,36,49,8
32,39,42,8,49
49,33,22,43,5
0,12,49,32,29
8,33,49,17,36
6,4,49,13,47
47,12,49,22,46
39,26,37,31,49
48,29,24,3,49
12,49,23,39,4
14,49,21,16,6
18,49,38,15,11
11,26,49,6,15
20,18,49,43,47
49,19,20,6,13
16,15,18,38,49
14,30,45,49,27
16,11,43,49,20
10,8,21,45,49
19,49,6,34,39
49,14,42,2,11
25,49,11,29,40
29,49,1,47,32
43,12,49,27,23
20,6,49,31,1
23,1,16,15,49
49,47,21,0,30
46,22,15,16,49
46,36,12,30,49
38,25,49,34,42
10,6,49,22,47
25,42,2,34,49
40,49,42,4,21
1,16,30,49,36
36,31,45,49,28
49,27,21,45,31
21,47,30,49,22
2,30,32,25,49
49,7,16,18,10
23,49,31,15,25
35,2,28,46,49
16,1,49,45,41
49,40,36,44,7
42,45,49,1,43
30,16,33,9,49
37,48,1,49,18
21,30,6,10,49
37,2,12,32,49
24,35,49,10,45
33,44,25,49,32
11,6,4,0,49
49,37,21,20,6
22,41,11,36,49
26,49,13,24,42
44,29,13,49,5
13,23,49,20,7
3,49,5,17,11
12,22,37,49,38
20,3,19,49,38
0,49,33,4,26
42,23,49,9,26
30,3,49,16,13
33,49,2,5,20
40,6,49,33,15
33,37,14,45,49
22,49,23,33,43
48,25,49,12,21
34,10,49,18,47
29,49,4,23,24
47,31,49,13,18
46,33,23,49,30
49,5,34,39,48
12,38,19,42,49
