27,1,49,23,9
41,2,15,37,49
49,42,23,26,28
19,29,18,49,8
37,8,49,6,11
34,17,20,49,9
24,10,38,18,49
10,44,49,31,24
49,2,5,20,24
4,49,3,12,22
19,0,45,49,42
46,49,16,34,45
43,1,49,40,33
38,49,10,28,39
34,9,49,12,17
49,25,8,23,35
41,39,37,3,49
34,19,49,39,9
49,12,38,10,19
4,29,31,49,13
28,19,30,31,49
8,39,15,3,49
34,1,32,25,49
44,49,23,27,36
0,34,41,49,30
28,44,12,49,30
41,6,10,13,49
24,16,49,11,2
44,34,49,38,16
49,10,2,33,37
39,20,0,49,29
16,49,38,15,7
30,3,49,11,13
49,8,6,39,23
49,40,0,18,23
49,11,44,43,48
0,49,3,17,46
49,5,11,18,24
12,49,25,32,28
18,49,13,0,1
45,30,49,32,37
38,4,49,43,14
39,49,46,33,48
20,49,0,42,45
26,20,49,33,36
24,36,48,22,49
36,25,49,34,12
49,35,39,28,41
49,9,10,44,28
49,35,29,30,5
5,35,49,25,19
46,30,33,31,49
4,32,14,49,33
25,39,36,3,49
25,49,38,10,26
44,42,47,49,17
42,49,46,6,20
49,39,7,33,8
37,28,20,49,0
41,49,39,30,6
36,18,33,11,49
38,11,19,5,49
14,26,41,49,34
49,33,19,9,37
23,2,19,49,28
17,29,49,26,18
49,22,13,24,20
2,5,14,17,49
4,23,49,9,43
31,24,49,40,5
20,15,12,3,49
49,18,48,30,5
20,15,49,45,22
48,39,11,49,8
23,48,49,13,45
17,39,8,49,1
2,1,49,41,30
19,49,45,48,41
41,49,22,13,43
47,8,12,32,49
4,29,49,23,43
7,0,41,49,13
3,46,26,44,49
40,45,35,49,43
49,23,12,4,32
13,27,9,34,49
30,32,26,49,0
49,40,35,24,18
26,22,25,9,49
4,33,49,28,22
49,22,44,4,13
17,49,21,11,3
22,38,25,49,24
49,40,43,7,25
41,40,32,19,49
49,30,8,14,47
44,36,49,13,1
40,19,22,49,28
18,4,49,6,31
42,12,49,45,5
26,49,6,24,36
34,9,22,49,39
23,49,45,30,3
49,2,43,28,26
42,3,49,44,13
32,9,13,10,49
49,45,8,23,10
9,49,46,26,21
49,4,36,32,47
22,28,30,0,49
49,38,18,44,12
30,25,48,41,49
49,0,1,20,11
40,49,9,43,4
49,39,44,25,36
34,49,2,12,21
18,5,6,49,9
14,23,21,47,49
26,17,49,12,47
0,9,49,46,2
19,49,14,46,29
16,5,41,7,49
36,38,27,49,6
23,34,37,19,49
22,15,36,27,49
38,15,21,49,14
5,10,49,29,39
22,49,46,42,40
38,49,26,22,16
16,49,29,15,24
30,6,18,49,29
35,49,13,30,45
49,43,3,45,48
17,24,36,49,14
6,49,39,25,31
5,40,28,17,49
38,49,20,45,46
49,8,4,15,36
22,41,8,49,38
28,49,44,43,48
49,6,40,13,18
19,10,38,49,23
3,0,49,21,41
48,49,36,2,41
2,36,49,29,7
37,49,41,24,30
5,48,10,49,33
48,42,49,26,38
49,40,41,8,48
3,7,5,2,49
13,42,49,20,11
25,28,3,12,49
34,49,22,21,12
22,24,43,19,49
25,11,49,16,32
1,49,6,47,32
42,39,49,3,10
29,27,49,24,23
32,28,14,7,49
27,45,17,4,49
2,34,38,49,21
13,14,34,2,49
5,36,49,35,16
49,27,23,44,8
17,15,49,20,37
33,26,17,49,5
41,16,49,48,26
49,46,29,39,10
8,49,39,25,16
2,24,19,49,47
21,10,49,1,28
34,5,49,29,7
11,3,27,2,49
6,49,18,42,38
26,39,9,28,49
49,9,41,28,4
18,49,24,16,5
45,49,16,26,9
45,8,49,0,16
49,30,21,31,0
20,17,49,6,12
12,32,49,22,35
49,38,13,31,23
2,13,49,3,35
38,32,49,29,46
29,9,49,41,15
49,18,9,28,25
9,48,29,37,49
18,38,13,7,49
42,33,49,19,37
28,20,49,45,23
5,27,16,25,49
21,30,32,49,6
7,49,23,26,24
49,26,25,31,30
41,49,11,0,12
49,1,22,26,25
7,12,43,15,49
45,49,14,13,22
45,49,3,17,41
